run_id,table_type,table_m,hash_name,data_n,phase,metric,value
51,doublehash,20000027,mod+dh,1000000,insert,time_ns,64275100
51,doublehash,20000027,mod+dh,1000000,insert,collisions,25943
51,doublehash,20000027,mod+dh,1000000,insert,memory_bytes,104857640
51,doublehash,20000027,mod+dh,1000000,search,time_ns,56489100
51,doublehash,20000027,mod+dh,1000000,gaps,min,0
51,doublehash,20000027,mod+dh,1000000,gaps,avg,19.000027
51,doublehash,20000027,mod+dh,1000000,gaps,max,281
51,doublehash,20000027,mod+dh,10000000,insert,time_ns,776138400
51,doublehash,20000027,mod+dh,10000000,insert,collisions,3867562
51,doublehash,20000027,mod+dh,10000000,insert,memory_bytes,104857640
51,doublehash,20000027,mod+dh,10000000,search,time_ns,752484100
51,doublehash,20000027,mod+dh,10000000,gaps,min,0
51,doublehash,20000027,mod+dh,10000000,gaps,avg,1.0000027
51,doublehash,20000027,mod+dh,10000000,gaps,max,23
52,doublehash,20000027,mul+dh,100000,insert,time_ns,32190800
52,doublehash,20000027,mul+dh,100000,insert,collisions,272
52,doublehash,20000027,mul+dh,100000,insert,memory_bytes,104857640
52,doublehash,20000027,mul+dh,100000,search,time_ns,39514500
52,doublehash,20000027,mul+dh,100000,gaps,min,0
52,doublehash,20000027,mul+dh,100000,gaps,avg,199.00027
52,doublehash,20000027,mul+dh,100000,gaps,max,2293
52,doublehash,20000027,mul+dh,1000000,insert,time_ns,209933200
52,doublehash,20000027,mul+dh,1000000,insert,collisions,28496
52,doublehash,20000027,mul+dh,1000000,insert,memory_bytes,104857640
52,doublehash,20000027,mul+dh,1000000,search,time_ns,228842000
52,doublehash,20000027,mul+dh,1000000,gaps,min,0
52,doublehash,20000027,mul+dh,1000000,gaps,avg,19.000027
52,doublehash,20000027,mul+dh,1000000,gaps,max,338
52,doublehash,20000027,mul+dh,10000000,insert,time_ns,2325593900
52,doublehash,20000027,mul+dh,10000000,insert,collisions,4162035
52,doublehash,20000027,mul+dh,10000000,insert,memory_bytes,104857640
52,doublehash,20000027,mul+dh,10000000,search,time_ns,2275227800
52,doublehash,20000027,mul+dh,10000000,gaps,min,0
52,doublehash,20000027,mul+dh,10000000,gaps,avg,1.0000027
52,doublehash,20000027,mul+dh,10000000,gaps,max,22
53,doublehash,20000027,mix+dh,100000,insert,time_ns,9920600
53,doublehash,20000027,mix+dh,100000,insert,collisions,253
53,doublehash,20000027,mix+dh,100000,insert,memory_bytes,104857640
53,doublehash,20000027,mix+dh,100000,search,time_ns,5891200
53,doublehash,20000027,mix+dh,100000,gaps,min,0
53,doublehash,20000027,mix+dh,100000,gaps,avg,199.00027
53,doublehash,20000027,mix+dh,100000,gaps,max,2157
53,doublehash,20000027,mix+dh,1000000,insert,time_ns,63931100
53,doublehash,20000027,mix+dh,1000000,insert,collisions,26280
53,doublehash,20000027,mix+dh,1000000,insert,memory_bytes,104857640
53,doublehash,20000027,mix+dh,1000000,search,time_ns,67198800
53,doublehash,20000027,mix+dh,1000000,gaps,min,0
53,doublehash,20000027,mix+dh,1000000,gaps,avg,19.000027
53,doublehash,20000027,mix+dh,1000000,gaps,max,284
53,doublehash,20000027,mix+dh,10000000,insert,time_ns,802841100
53,doublehash,20000027,mix+dh,10000000,insert,collisions,3907872
53,doublehash,20000027,mix+dh,10000000,insert,memory_bytes,104857640
53,doublehash,20000027,mix+dh,10000000,search,time_ns,771871400
53,doublehash,20000027,mix+dh,10000000,gaps,min,0
53,doublehash,20000027,mix+dh,10000000,gaps,avg,1.0000027
53,doublehash,20000027,mix+dh,10000000,gaps,max,21
54,chaining,200003,mod,100000,insert,time_ns,4298000
54,chaining,200003,mod,100000,insert,collisions,25358
54,chaining,200003,mod,100000,insert,memory_bytes,1600112
54,chaining,200003,mod,100000,search,time_ns,3919700
54,chaining,200003,mod,100000,structure,chain_top1,8
54,chaining,200003,mod,100000,structure,chain_top2,6
54,chaining,200003,mod,100000,structure,chain_top3,6
54,chaining,200003,mod,100000,gaps,min,0
54,chaining,200003,mod,100000,gaps,avg,1.548751736354484
54,chaining,200003,mod,100000,gaps,max,22
54,chaining,200003,mod,1000000,insert,time_ns,63299400
54,chaining,200003,mod,1000000,insert,collisions,2500976
54,chaining,200003,mod,1000000,insert,memory_bytes,9188688
54,chaining,200003,mod,1000000,search,time_ns,65466300
54,chaining,200003,mod,1000000,structure,chain_top1,19
54,chaining,200003,mod,1000000,structure,chain_top2,19
54,chaining,200003,mod,1000000,structure,chain_top3,17
54,chaining,200003,mod,1000000,gaps,min,0
54,chaining,200003,mod,1000000,gaps,avg,0.006826213465159128
54,chaining,200003,mod,1000000,gaps,max,2
54,chaining,200003,mod,10000000,insert,time_ns,13438002000
54,chaining,200003,mod,10000000,insert,collisions,250022012
54,chaining,200003,mod,10000000,insert,memory_bytes,84686160
54,chaining,200003,mod,10000000,search,time_ns,16338372200
54,chaining,200003,mod,10000000,structure,chain_top1,84
54,chaining,200003,mod,10000000,structure,chain_top2,83
54,chaining,200003,mod,10000000,structure,chain_top3,83
54,chaining,200003,mod,10000000,gaps,min,0
54,chaining,200003,mod,10000000,gaps,avg,0.0
54,chaining,200003,mod,10000000,gaps,max,0
55,chaining,200003,mul,100000,insert,time_ns,34922600
55,chaining,200003,mul,100000,insert,collisions,25009
55,chaining,200003,mul,100000,insert,memory_bytes,1600112
55,chaining,200003,mul,100000,search,time_ns,21043400
55,chaining,200003,mul,100000,structure,chain_top1,6
55,chaining,200003,mul,100000,structure,chain_top2,6
55,chaining,200003,mul,100000,structure,chain_top3,6
55,chaining,200003,mul,100000,gaps,min,0
55,chaining,200003,mul,100000,gaps,avg,1.5428146415267059
55,chaining,200003,mul,100000,gaps,max,21
55,chaining,200003,mul,1000000,insert,time_ns,222114800
55,chaining,200003,mul,1000000,insert,collisions,2501283
55,chaining,200003,mul,1000000,insert,memory_bytes,9188688
55,chaining,200003,mul,1000000,search,time_ns,194778900
55,chaining,200003,mul,1000000,structure,chain_top1,16
55,chaining,200003,mul,1000000,structure,chain_top2,16
55,chaining,200003,mul,1000000,structure,chain_top3,16
55,chaining,200003,mul,1000000,gaps,min,0
55,chaining,200003,mul,1000000,gaps,avg,0.006608317521352465
55,chaining,200003,mul,1000000,gaps,max,3
55,chaining,200003,mul,10000000,insert,time_ns,16668087900
55,chaining,200003,mul,10000000,insert,collisions,249992640
55,chaining,200003,mul,10000000,insert,memory_bytes,84686160
55,chaining,200003,mul,10000000,search,time_ns,18974167400
55,chaining,200003,mul,10000000,structure,chain_top1,85
55,chaining,200003,mul,10000000,structure,chain_top2,84
55,chaining,200003,mul,10000000,structure,chain_top3,83
55,chaining,200003,mul,10000000,gaps,min,0
55,chaining,200003,mul,10000000,gaps,avg,0.0
55,chaining,200003,mul,10000000,gaps,max,0
56,chaining,200003,mix,100000,insert,time_ns,17505000
56,chaining,200003,mix,100000,insert,collisions,25107
56,chaining,200003,mix,100000,insert,memory_bytes,1600112
56,chaining,200003,mix,100000,search,time_ns,3591900
56,chaining,200003,mix,100000,structure,chain_top1,5
56,chaining,200003,mix,100000,structure,chain_top2,5
56,chaining,200003,mix,100000,structure,chain_top3,5
56,chaining,200003,mix,100000,gaps,min,0
56,chaining,200003,mix,100000,gaps,avg,1.5415544146800182
56,chaining,200003,mix,100000,gaps,max,24
56,chaining,200003,mix,1000000,insert,time_ns,60204400
56,chaining,200003,mix,1000000,insert,collisions,2503203
56,chaining,200003,mix,1000000,insert,memory_bytes,9188688
56,chaining,200003,mix,1000000,search,time_ns,70301200
56,chaining,200003,mix,1000000,structure,chain_top1,17
56,chaining,200003,mix,1000000,structure,chain_top2,17
56,chaining,200003,mix,1000000,structure,chain_top3,17
56,chaining,200003,mix,1000000,gaps,min,0
56,chaining,200003,mix,1000000,gaps,avg,0.007323166186514092
56,chaining,200003,mix,1000000,gaps,max,3
56,chaining,200003,mix,10000000,insert,time_ns,13729686200
56,chaining,200003,mix,10000000,insert,collisions,250039485
56,chaining,200003,mix,10000000,insert,memory_bytes,84686160
56,chaining,200003,mix,10000000,search,time_ns,17377890400
56,chaining,200003,mix,10000000,structure,chain_top1,89
56,chaining,200003,mix,10000000,structure,chain_top2,87
56,chaining,200003,mix,10000000,structure,chain_top3,84
56,chaining,200003,mix,10000000,gaps,min,0
56,chaining,200003,mix,10000000,gaps,avg,0.0
56,chaining,200003,mix,10000000,gaps,max,0
57,linear,200003,mod,100000,insert,time_ns,4341000
57,linear,200003,mod,100000,insert,collisions,50385
57,linear,200003,mod,100000,insert,memory_bytes,1000096
57,linear,200003,mod,100000,search,time_ns,2116000
57,linear,200003,mod,100000,gaps,min,0
57,linear,200003,mod,100000,gaps,avg,1.00003
57,linear,200003,mod,100000,gaps,max,22
58,linear,200003,mul,100000,insert,time_ns,35991300
58,linear,200003,mul,100000,insert,collisions,50095
58,linear,200003,mul,100000,insert,memory_bytes,1000096
58,linear,200003,mul,100000,search,time_ns,22624200
58,linear,200003,mul,100000,gaps,min,0
58,linear,200003,mul,100000,gaps,avg,1.00003
58,linear,200003,mul,100000,gaps,max,21
59,linear,200003,mix,100000,insert,time_ns,20446500
59,linear,200003,mix,100000,insert,collisions,50578
59,linear,200003,mix,100000,insert,memory_bytes,1000096
59,linear,200003,mix,100000,search,time_ns,5551700
59,linear,200003,mix,100000,gaps,min,0
59,linear,200003,mix,100000,gaps,avg,1.00003
59,linear,200003,mix,100000,gaps,max,24
60,doublehash,200003,mod+dh,100000,insert,time_ns,4636400
60,doublehash,200003,mod+dh,100000,insert,collisions,38765
60,doublehash,200003,mod+dh,100000,insert,memory_bytes,1000096
60,doublehash,200003,mod+dh,100000,search,time_ns,2368600
60,doublehash,200003,mod+dh,100000,gaps,min,0
60,doublehash,200003,mod+dh,100000,gaps,avg,1.00003
60,doublehash,200003,mod+dh,100000,gaps,max,16
61,doublehash,200003,mul+dh,100000,insert,time_ns,17659500
61,doublehash,200003,mul+dh,100000,insert,collisions,38833
61,doublehash,200003,mul+dh,100000,insert,memory_bytes,1000096
61,doublehash,200003,mul+dh,100000,search,time_ns,17126400
61,doublehash,200003,mul+dh,100000,gaps,min,0
61,doublehash,200003,mul+dh,100000,gaps,avg,1.00003
61,doublehash,200003,mul+dh,100000,gaps,max,15
62,doublehash,200003,mix+dh,100000,insert,time_ns,20811800
62,doublehash,200003,mix+dh,100000,insert,collisions,38635
62,doublehash,200003,mix+dh,100000,insert,memory_bytes,1000096
62,doublehash,200003,mix+dh,100000,search,time_ns,2613100
62,doublehash,200003,mix+dh,100000,gaps,min,0
62,doublehash,200003,mix+dh,100000,gaps,avg,1.00003
62,doublehash,200003,mix+dh,100000,gaps,max,18
63,chaining,2000003,mod,100000,insert,time_ns,6301100
63,chaining,2000003,mod,100000,insert,collisions,2536
63,chaining,2000003,mod,100000,insert,memory_bytes,9188688
63,chaining,2000003,mod,100000,search,time_ns,5561600
63,chaining,2000003,mod,100000,structure,chain_top1,3
63,chaining,2000003,mod,100000,structure,chain_top2,3
63,chaining,2000003,mod,100000,structure,chain_top3,3
63,chaining,2000003,mod,100000,gaps,min,0
63,chaining,2000003,mod,100000,gaps,avg,19.51158926813259
63,chaining,2000003,mod,100000,gaps,max,238
63,chaining,2000003,mod,1000000,insert,time_ns,52723300
63,chaining,2000003,mod,1000000,insert,collisions,250384
63,chaining,2000003,mod,1000000,insert,memory_bytes,16777264
63,chaining,2000003,mod,1000000,search,time_ns,38202800
63,chaining,2000003,mod,1000000,structure,chain_top1,7
63,chaining,2000003,mod,1000000,structure,chain_top2,7
63,chaining,2000003,mod,1000000,structure,chain_top3,7
63,chaining,2000003,mod,1000000,gaps,min,0
63,chaining,2000003,mod,1000000,gaps,avg,1.5422179569475605
63,chaining,2000003,mod,1000000,gaps,max,26
63,chaining,2000003,mod,10000000,insert,time_ns,1414096700
63,chaining,2000003,mod,10000000,insert,collisions,25005586
63,chaining,2000003,mod,10000000,insert,memory_bytes,92274736
63,chaining,2000003,mod,10000000,search,time_ns,1660009400
63,chaining,2000003,mod,10000000,structure,chain_top1,19
63,chaining,2000003,mod,10000000,structure,chain_top2,19
63,chaining,2000003,mod,10000000,structure,chain_top3,18
63,chaining,2000003,mod,10000000,gaps,min,0
63,chaining,2000003,mod,10000000,gaps,avg,0.006748736782654131
63,chaining,2000003,mod,10000000,gaps,max,2
64,chaining,2000003,mul,100000,insert,time_ns,20698200
64,chaining,2000003,mul,100000,insert,collisions,2444
64,chaining,2000003,mul,100000,insert,memory_bytes,9188688
64,chaining,2000003,mul,100000,search,time_ns,22940600
64,chaining,2000003,mul,100000,structure,chain_top1,3
64,chaining,2000003,mul,100000,structure,chain_top2,3
64,chaining,2000003,mul,100000,structure,chain_top3,3
64,chaining,2000003,mul,100000,gaps,min,0
64,chaining,2000003,mul,100000,gaps,avg,19.49313468317075
64,chaining,2000003,mul,100000,gaps,max,228
64,chaining,2000003,mul,1000000,insert,time_ns,215448100
64,chaining,2000003,mul,1000000,insert,collisions,250025
64,chaining,2000003,mul,1000000,insert,memory_bytes,16777264
64,chaining,2000003,mul,1000000,search,time_ns,196282300
64,chaining,2000003,mul,1000000,structure,chain_top1,6
64,chaining,2000003,mul,1000000,structure,chain_top2,6
64,chaining,2000003,mul,1000000,structure,chain_top3,6
64,chaining,2000003,mul,1000000,gaps,min,0
64,chaining,2000003,mul,1000000,gaps,avg,1.5406007253418696
64,chaining,2000003,mul,1000000,gaps,max,33
64,chaining,2000003,mul,10000000,insert,time_ns,3579524100
64,chaining,2000003,mul,10000000,insert,collisions,25040709
64,chaining,2000003,mul,10000000,insert,memory_bytes,92274736
64,chaining,2000003,mul,10000000,search,time_ns,4012901300
64,chaining,2000003,mul,10000000,structure,chain_top1,19
64,chaining,2000003,mul,10000000,structure,chain_top2,19
64,chaining,2000003,mul,10000000,structure,chain_top3,19
64,chaining,2000003,mul,10000000,gaps,min,0
64,chaining,2000003,mul,10000000,gaps,avg,0.006855673424675189
64,chaining,2000003,mul,10000000,gaps,max,3
65,chaining,2000003,mix,100000,insert,time_ns,18389900
65,chaining,2000003,mix,100000,insert,collisions,2488
65,chaining,2000003,mix,100000,insert,memory_bytes,9188688
65,chaining,2000003,mix,100000,search,time_ns,4853000
65,chaining,2000003,mix,100000,structure,chain_top1,3
65,chaining,2000003,mix,100000,structure,chain_top2,3
65,chaining,2000003,mix,100000,structure,chain_top3,3
65,chaining,2000003,mix,100000,gaps,min,0
65,chaining,2000003,mix,100000,gaps,avg,19.50356253139641
65,chaining,2000003,mix,100000,gaps,max,215
65,chaining,2000003,mix,1000000,insert,time_ns,50205700
65,chaining,2000003,mix,1000000,insert,collisions,250634
65,chaining,2000003,mix,1000000,insert,memory_bytes,16777264
65,chaining,2000003,mix,1000000,search,time_ns,55458900
65,chaining,2000003,mix,1000000,structure,chain_top1,7
65,chaining,2000003,mix,1000000,structure,chain_top2,7
65,chaining,2000003,mix,1000000,structure,chain_top3,7
65,chaining,2000003,mix,1000000,gaps,min,0
65,chaining,2000003,mix,1000000,gaps,avg,1.5427997482629507
65,chaining,2000003,mix,1000000,gaps,max,31
65,chaining,2000003,mix,10000000,insert,time_ns,1437213200
65,chaining,2000003,mix,10000000,insert,collisions,25016336
65,chaining,2000003,mix,10000000,insert,memory_bytes,92274736
65,chaining,2000003,mix,10000000,search,time_ns,1694422400
65,chaining,2000003,mix,10000000,structure,chain_top1,20
65,chaining,2000003,mix,10000000,structure,chain_top2,19
65,chaining,2000003,mix,10000000,structure,chain_top3,19
65,chaining,2000003,mix,10000000,gaps,min,0
65,chaining,2000003,mix,10000000,gaps,avg,0.0068952149846070974
65,chaining,2000003,mix,10000000,gaps,max,2
66,linear,2000003,mod,100000,insert,time_ns,17431300
66,linear,2000003,mod,100000,insert,collisions,2670
66,linear,2000003,mod,100000,insert,memory_bytes,10388672
66,linear,2000003,mod,100000,search,time_ns,3540400
66,linear,2000003,mod,100000,gaps,min,0
66,linear,2000003,mod,100000,gaps,avg,19.00003
66,linear,2000003,mod,100000,gaps,max,238
66,linear,2000003,mod,1000000,insert,time_ns,57989200
66,linear,2000003,mod,1000000,insert,collisions,503560
66,linear,2000003,mod,1000000,insert,memory_bytes,10388672
66,linear,2000003,mod,1000000,search,time_ns,40501100
66,linear,2000003,mod,1000000,gaps,min,0
66,linear,2000003,mod,1000000,gaps,avg,1.000003
66,linear,2000003,mod,1000000,gaps,max,26
67,linear,2000003,mul,100000,insert,time_ns,30597900
67,linear,2000003,mul,100000,insert,collisions,2585
67,linear,2000003,mul,100000,insert,memory_bytes,10388672
67,linear,2000003,mul,100000,search,time_ns,28375900
67,linear,2000003,mul,100000,gaps,min,0
67,linear,2000003,mul,100000,gaps,avg,19.00003
67,linear,2000003,mul,100000,gaps,max,228
67,linear,2000003,mul,1000000,insert,time_ns,223096300
67,linear,2000003,mul,1000000,insert,collisions,502132
67,linear,2000003,mul,1000000,insert,memory_bytes,10388672
67,linear,2000003,mul,1000000,search,time_ns,204173300
67,linear,2000003,mul,1000000,gaps,min,0
67,linear,2000003,mul,1000000,gaps,avg,1.000003
67,linear,2000003,mul,1000000,gaps,max,32
68,linear,2000003,mix,100000,insert,time_ns,7847200
68,linear,2000003,mix,100000,insert,collisions,2605
68,linear,2000003,mix,100000,insert,memory_bytes,10388672
68,linear,2000003,mix,100000,search,time_ns,3823000
68,linear,2000003,mix,100000,gaps,min,0
68,linear,2000003,mix,100000,gaps,avg,19.00003
68,linear,2000003,mix,100000,gaps,max,215
68,linear,2000003,mix,1000000,insert,time_ns,49514300
68,linear,2000003,mix,1000000,insert,collisions,500352
68,linear,2000003,mix,1000000,insert,memory_bytes,10388672
68,linear,2000003,mix,1000000,search,time_ns,56603200
68,linear,2000003,mix,1000000,gaps,min,0
68,linear,2000003,mix,1000000,gaps,avg,1.000003
68,linear,2000003,mix,1000000,gaps,max,31
69,doublehash,2000003,mod+dh,100000,insert,time_ns,6899400
69,doublehash,2000003,mod+dh,100000,insert,collisions,2622
69,doublehash,2000003,mod+dh,100000,insert,memory_bytes,10388672
69,doublehash,2000003,mod+dh,100000,search,time_ns,3589300
69,doublehash,2000003,mod+dh,100000,gaps,min,0
69,doublehash,2000003,mod+dh,100000,gaps,avg,19.00003
69,doublehash,2000003,mod+dh,100000,gaps,max,237
69,doublehash,2000003,mod+dh,1000000,insert,time_ns,66551000
69,doublehash,2000003,mod+dh,1000000,insert,collisions,386243
69,doublehash,2000003,mod+dh,1000000,insert,memory_bytes,10388672
69,doublehash,2000003,mod+dh,1000000,search,time_ns,71549000
69,doublehash,2000003,mod+dh,1000000,gaps,min,0
69,doublehash,2000003,mod+dh,1000000,gaps,avg,1.000003
69,doublehash,2000003,mod+dh,1000000,gaps,max,21
70,doublehash,2000003,mul+dh,100000,insert,time_ns,24559600
70,doublehash,2000003,mul+dh,100000,insert,collisions,2543
70,doublehash,2000003,mul+dh,100000,insert,memory_bytes,10388672
70,doublehash,2000003,mul+dh,100000,search,time_ns,18879500
70,doublehash,2000003,mul+dh,100000,gaps,min,0
70,doublehash,2000003,mul+dh,100000,gaps,avg,19.00003
70,doublehash,2000003,mul+dh,100000,gaps,max,228
70,doublehash,2000003,mul+dh,1000000,insert,time_ns,209012700
70,doublehash,2000003,mul+dh,1000000,insert,collisions,385796
70,doublehash,2000003,mul+dh,1000000,insert,memory_bytes,10388672
70,doublehash,2000003,mul+dh,1000000,search,time_ns,245025800
70,doublehash,2000003,mul+dh,1000000,gaps,min,0
70,doublehash,2000003,mul+dh,1000000,gaps,avg,1.000003
70,doublehash,2000003,mul+dh,1000000,gaps,max,21
71,doublehash,2000003,mix+dh,100000,insert,time_ns,19517400
71,doublehash,2000003,mix+dh,100000,insert,collisions,2566
71,doublehash,2000003,mix+dh,100000,insert,memory_bytes,10388672
71,doublehash,2000003,mix+dh,100000,search,time_ns,11983200
71,doublehash,2000003,mix+dh,100000,gaps,min,0
71,doublehash,2000003,mix+dh,100000,gaps,avg,19.00003
71,doublehash,2000003,mix+dh,100000,gaps,max,215
71,doublehash,2000003,mix+dh,1000000,insert,time_ns,70651400
71,doublehash,2000003,mix+dh,1000000,insert,collisions,387110
71,doublehash,2000003,mix+dh,1000000,insert,memory_bytes,10388672
71,doublehash,2000003,mix+dh,1000000,search,time_ns,45941600
71,doublehash,2000003,mix+dh,1000000,gaps,min,0
71,doublehash,2000003,mix+dh,1000000,gaps,avg,1.000003
71,doublehash,2000003,mix+dh,1000000,gaps,max,24
72,chaining,20000027,mod,100000,insert,time_ns,10523800
72,chaining,20000027,mod,100000,insert,collisions,233
72,chaining,20000027,mod,100000,insert,memory_bytes,84686160
72,chaining,20000027,mod,100000,search,time_ns,4938300
72,chaining,20000027,mod,100000,structure,chain_top1,2
72,chaining,20000027,mod,100000,structure,chain_top2,2
72,chaining,20000027,mod,100000,structure,chain_top3,2
72,chaining,20000027,mod,100000,gaps,min,0
72,chaining,20000027,mod,100000,gaps,avg,199.4614497925145
72,chaining,20000027,mod,100000,gaps,max,2469
72,chaining,20000027,mod,1000000,insert,time_ns,56541200
72,chaining,20000027,mod,1000000,insert,collisions,25145
72,chaining,20000027,mod,1000000,insert,memory_bytes,92274736
72,chaining,20000027,mod,1000000,search,time_ns,49921200
72,chaining,20000027,mod,1000000,structure,chain_top1,4
72,chaining,20000027,mod,1000000,structure,chain_top2,4
72,chaining,20000027,mod,1000000,structure,chain_top3,4
72,chaining,20000027,mod,1000000,gaps,min,0
72,chaining,20000027,mod,1000000,gaps,avg,19.506046208329145
72,chaining,20000027,mod,1000000,gaps,max,297
72,chaining,20000027,mod,10000000,insert,time_ns,656278800
72,chaining,20000027,mod,10000000,insert,collisions,2496669
72,chaining,20000027,mod,10000000,insert,memory_bytes,167772208
72,chaining,20000027,mod,10000000,search,time_ns,611316800
72,chaining,20000027,mod,10000000,structure,chain_top1,7
72,chaining,20000027,mod,10000000,structure,chain_top2,7
72,chaining,20000027,mod,10000000,structure,chain_top3,7
72,chaining,20000027,mod,10000000,gaps,min,0
72,chaining,20000027,mod,10000000,gaps,avg,1.5408577696860024
72,chaining,20000027,mod,10000000,gaps,max,32
73,chaining,20000027,mul,100000,insert,time_ns,33909900
73,chaining,20000027,mul,100000,insert,collisions,274
73,chaining,20000027,mul,100000,insert,memory_bytes,84686160
73,chaining,20000027,mul,100000,search,time_ns,21255800
73,chaining,20000027,mul,100000,structure,chain_top1,3
73,chaining,20000027,mul,100000,structure,chain_top2,3
73,chaining,20000027,mul,100000,structure,chain_top3,2
73,chaining,20000027,mul,100000,gaps,min,0
73,chaining,20000027,mul,100000,gaps,avg,199.5440452435148
73,chaining,20000027,mul,100000,gaps,max,2293
73,chaining,20000027,mul,1000000,insert,time_ns,225653900
73,chaining,20000027,mul,1000000,insert,collisions,27559
73,chaining,20000027,mul,1000000,insert,memory_bytes,92274736
73,chaining,20000027,mul,1000000,search,time_ns,228154300
73,chaining,20000027,mul,1000000,structure,chain_top1,4
73,chaining,20000027,mul,1000000,structure,chain_top2,4
73,chaining,20000027,mul,1000000,structure,chain_top3,4
73,chaining,20000027,mul,1000000,gaps,min,0
73,chaining,20000027,mul,1000000,gaps,avg,19.55579925608529
73,chaining,20000027,mul,1000000,gaps,max,338
73,chaining,20000027,mul,10000000,insert,time_ns,2220058200
73,chaining,20000027,mul,10000000,insert,collisions,2774937
73,chaining,20000027,mul,10000000,insert,memory_bytes,167772208
73,chaining,20000027,mul,10000000,search,time_ns,2420628900
73,chaining,20000027,mul,10000000,structure,chain_top1,9
73,chaining,20000027,mul,10000000,structure,chain_top2,8
73,chaining,20000027,mul,10000000,structure,chain_top3,8
73,chaining,20000027,mul,10000000,gaps,min,0
73,chaining,20000027,mul,10000000,gaps,avg,1.5999803181696575
73,chaining,20000027,mul,10000000,gaps,max,34
74,chaining,20000027,mix,100000,insert,time_ns,11905500
74,chaining,20000027,mix,100000,insert,collisions,253
74,chaining,20000027,mix,100000,insert,memory_bytes,84686160
74,chaining,20000027,mix,100000,search,time_ns,3775500
74,chaining,20000027,mix,100000,structure,chain_top1,3
74,chaining,20000027,mix,100000,structure,chain_top2,2
74,chaining,20000027,mix,100000,structure,chain_top3,2
74,chaining,20000027,mix,100000,gaps,min,0
74,chaining,20000027,mix,100000,gaps,avg,199.50058648380403
74,chaining,20000027,mix,100000,gaps,max,2157
74,chaining,20000027,mix,1000000,insert,time_ns,71829500
74,chaining,20000027,mix,1000000,insert,collisions,25455
74,chaining,20000027,mix,1000000,insert,memory_bytes,92274736
74,chaining,20000027,mix,1000000,search,time_ns,47522100
74,chaining,20000027,mix,1000000,structure,chain_top1,4
74,chaining,20000027,mix,1000000,structure,chain_top2,3
74,chaining,20000027,mix,1000000,structure,chain_top3,3
74,chaining,20000027,mix,1000000,gaps,min,0
74,chaining,20000027,mix,1000000,gaps,avg,19.513079135332948
74,chaining,20000027,mix,1000000,gaps,max,284
74,chaining,20000027,mix,10000000,insert,time_ns,662384800
74,chaining,20000027,mix,10000000,insert,collisions,2533599
74,chaining,20000027,mix,10000000,insert,memory_bytes,167772208
74,chaining,20000027,mix,10000000,search,time_ns,643277400
74,chaining,20000027,mix,10000000,structure,chain_top1,8
74,chaining,20000027,mix,10000000,structure,chain_top2,7
74,chaining,20000027,mix,10000000,structure,chain_top3,7
74,chaining,20000027,mix,10000000,gaps,min,0
74,chaining,20000027,mix,10000000,gaps,avg,1.5480913418257713
74,chaining,20000027,mix,10000000,gaps,max,31
75,linear,20000027,mod,100000,insert,time_ns,10867400
75,linear,20000027,mod,100000,insert,collisions,234
75,linear,20000027,mod,100000,insert,memory_bytes,104857640
75,linear,20000027,mod,100000,search,time_ns,6686000
75,linear,20000027,mod,100000,gaps,min,0
75,linear,20000027,mod,100000,gaps,avg,199.00027
75,linear,20000027,mod,100000,gaps,max,2469
75,linear,20000027,mod,1000000,insert,time_ns,64965600
75,linear,20000027,mod,1000000,insert,collisions,26455
75,linear,20000027,mod,1000000,insert,memory_bytes,104857640
75,linear,20000027,mod,1000000,search,time_ns,55784200
75,linear,20000027,mod,1000000,gaps,min,0
75,linear,20000027,mod,1000000,gaps,avg,19.000027
75,linear,20000027,mod,1000000,gaps,max,297
75,linear,20000027,mod,10000000,insert,time_ns,616091400
75,linear,20000027,mod,10000000,insert,collisions,4995786
75,linear,20000027,mod,10000000,insert,memory_bytes,104857640
75,linear,20000027,mod,10000000,search,time_ns,478868400
75,linear,20000027,mod,10000000,gaps,min,0
75,linear,20000027,mod,10000000,gaps,avg,1.0000027
75,linear,20000027,mod,10000000,gaps,max,31
76,linear,20000027,mul,100000,insert,time_ns,49404500
76,linear,20000027,mul,100000,insert,collisions,278
76,linear,20000027,mul,100000,insert,memory_bytes,104857640
76,linear,20000027,mul,100000,search,time_ns,19815100
76,linear,20000027,mul,100000,gaps,min,0
76,linear,20000027,mul,100000,gaps,avg,199.00027
76,linear,20000027,mul,100000,gaps,max,2293
76,linear,20000027,mul,1000000,insert,time_ns,219237900
76,linear,20000027,mul,1000000,insert,collisions,28937
76,linear,20000027,mul,1000000,insert,memory_bytes,104857640
76,linear,20000027,mul,1000000,search,time_ns,231763300
76,linear,20000027,mul,1000000,gaps,min,0
76,linear,20000027,mul,1000000,gaps,avg,19.000027
76,linear,20000027,mul,1000000,gaps,max,338
76,linear,20000027,mul,10000000,insert,time_ns,2135581100
76,linear,20000027,mul,10000000,insert,collisions,5304797
76,linear,20000027,mul,10000000,insert,memory_bytes,104861152
76,linear,20000027,mul,10000000,search,time_ns,2093573500
76,linear,20000027,mul,10000000,gaps,min,0
76,linear,20000027,mul,10000000,gaps,avg,1.0000027
76,linear,20000027,mul,10000000,gaps,max,34
77,linear,20000027,mix,100000,insert,time_ns,8989800
77,linear,20000027,mix,100000,insert,collisions,253
77,linear,20000027,mix,100000,insert,memory_bytes,104857640
